Id,ActionName,EntityName,EntityId,UserId,Timestamp,ProcessingTimeMs,UserFullName,UserId_WasNull,ProcessingTimeMs_WasNull,EntityId_WasNull,Timestamp_Year,Timestamp_Month,Timestamp_Weekday,Timestamp_Hour,IsBusinessHours,Timestamp_Week,SessionDurationHrs,IsLogin,IsProfile,IsBulk,ActionName_Enc,ProcessingTimeMs_Norm,EngagementIndex,ActionCount
632,ProfileViewed,Auth,18.0,7.0,2023-10-05 12:50:22,500.0,Mona Samir,0,0,0,2023,10,3,12,1,40,0.0,0,1,0,3,0.05000500050005001,0.4669550878475935,1522
1036,UserLoggedIn,Unknown,-1.0,8.0,2024-07-19 05:43:36,532.0,Kareem Fathy,0,0,1,2024,7,4,5,0,29,6.0,1,0,0,6,0.05320532053205321,0.8813469184242003,1548
5177,UserLoggedIn,Squadron,-1.0,6.0,2025-04-20 02:14:03,593.0,Youssef Adel,0,0,1,2025,4,6,2,0,16,6.0,1,0,0,6,0.05930593059305931,0.6785928272260137,1505
7251,ProfileViewed,Auth,32.0,-1.0,2025-03-04 20:02:32,225.0,Guest user,1,0,0,2025,3,1,20,0,10,0.0,0,1,0,3,0.022502250225022502,0.0,0
4087,UserLoggedIn,Squadron,-1.0,7.0,2024-09-02 04:12:51,616.0,Mona Samir,0,0,1,2024,9,0,4,0,36,1.0,1,0,0,6,0.06160616061606161,0.4669550878475935,1522
8816,BulkImportStudents,Enrollment,19.0,-1.0,2024-03-09 15:34:54,281.0,Guest user,1,0,0,2024,3,5,15,1,10,0.0,0,0,1,1,0.028102810281028102,0.0,0
6218,LoginFailed,Squadron,46.0,4.0,2025-06-27 00:32:12,303.0,Omar Hassan,0,1,0,2025,6,4,0,0,26,0.0,1,0,0,2,0.030303030303030304,0.4225583480753272,1483
1746,ProfileViewed,StudentImport,-1.0,2.0,2024-10-20 10:24:32,377.0,Ahmed Ali,0,0,1,2024,10,6,10,1,42,0.0,0,1,0,3,0.037703770377037704,0.20540540540540597,1484
13159,LoginFailed,Auth,14.0,-1.0,2025-05-18 13:34:30,5000.0,Guest user,1,0,0,2025,5,6,13,1,20,0.0,1,0,0,2,0.5000500050005001,0.0,0
1434,AuthCreated,Auth,47.0,3.0,2022-04-25 00:19:26,138.0,Sara Mohamed,0,0,0,2022,4,0,0,0,17,0.0,0,0,0,0,0.013801380138013802,0.4,1446
8951,UserLoggedIn,Unknown,27.0,7.0,2024-03-29 05:59:37,364.0,Mona Samir,0,0,0,2024,3,4,5,0,13,24.0,1,0,0,6,0.036403640364036406,0.4669550878475935,1522
13741,UserLoggedIn,Unknown,11.0,8.0,2023-04-08 23:50:45,202.0,Kareem Fathy,0,0,0,2023,4,5,23,0,14,2.0,1,0,0,6,0.020202020202020204,0.8813469184242003,1548
9450,UserLoggedIn,Squadron,30.0,7.0,2023-12-27 22:39:34,182.0,Mona Samir,0,0,0,2023,12,2,22,0,52,2.0,1,0,0,6,0.018201820182018203,0.4669550878475935,1522
6485,UserLoggedIn,Auth,29.0,-1.0,2024-09-19 06:23:38,232.0,Guest user,1,0,0,2024,9,3,6,0,38,1.0,1,0,0,6,0.023202320232023205,0.0,0
13524,AuthCreated,Squadron,-1.0,1.0,2024-06-17 15:41:40,444.0,System Administrator,0,0,1,2024,6,0,15,1,25,0.0,0,0,0,0,0.04440444044404441,0.8653308756240101,1557
9913,LoginFailed,StudentImport,-1.0,-1.0,2023-02-20 20:00:04,77.0,Guest user,1,0,1,2023,2,0,20,0,8,0.0,1,0,0,2,0.0077007700770077014,0.0,0
12626,SquadronUpdated,StudentImport,15.0,-1.0,2024-10-16 17:49:32,269.0,Guest user,1,0,0,2024,10,2,17,1,42,0.0,0,0,0,5,0.026902690269026905,0.0,0
6560,UserLoggedIn,Auth,1.0,-1.0,2024-12-26 04:44:26,749.0,Guest user,1,0,0,2024,12,3,4,0,52,6.0,1,0,0,6,0.0749074907490749,0.0,0
10906,SquadronUpdated,Auth,-1.0,-1.0,2025-03-09 13:46:35,303.0,Guest user,1,1,1,2025,3,6,13,1,10,0.0,0,0,0,5,0.030303030303030304,0.0,0
4319,ProfileViewed,Squadron,20.0,-1.0,2024-01-17 07:00:29,92.0,Guest user,1,0,0,2024,1,2,7,0,3,0.0,0,1,0,3,0.009200920092009202,0.0,0
401,BulkImportStudents,Auth,16.0,8.0,2022-10-12 15:46:21,564.0,Kareem Fathy,0,0,0,2022,10,2,15,1,41,0.0,0,0,1,1,0.056405640564056406,0.8813469184242003,1548
10257,UserLoggedIn,StudentImport,3.0,8.0,2023-09-09 05:15:35,426.0,Kareem Fathy,0,0,0,2023,9,5,5,0,36,24.0,1,0,0,6,0.04260426042604261,0.8813469184242003,1548
12100,SquadronUpdated,Unknown,5.0,-1.0,2023-06-01 16:55:15,340.0,Guest user,1,0,0,2023,6,3,16,1,22,0.0,0,0,0,5,0.034003400340034004,0.0,0
5424,AuthCreated,Enrollment,-1.0,3.0,2024-06-05 14:16:04,110.0,Sara Mohamed,0,0,1,2024,6,2,14,1,23,0.0,0,0,0,0,0.011001100110011002,0.4,1446
10195,ProfileViewed,Unknown,47.0,8.0,2023-11-29 00:42:55,396.0,Kareem Fathy,0,0,0,2023,11,2,0,0,48,0.0,0,1,0,3,0.039603960396039604,0.8813469184242003,1548
8461,SquadronCreated,Auth,49.0,-1.0,2024-06-24 04:15:35,319.0,Guest user,1,0,0,2024,6,0,4,0,26,0.0,0,0,0,4,0.0319031903190319,0.0,0
76,AuthCreated,Unknown,-1.0,2.0,2023-09-04 04:35:17,177.0,Ahmed Ali,0,0,1,2023,9,0,4,0,36,0.0,0,0,0,0,0.0177017701770177,0.20540540540540597,1484
4891,BulkImportStudents,StudentImport,-1.0,4.0,2025-05-18 22:31:00,402.0,Omar Hassan,0,0,1,2025,5,6,22,0,20,0.0,0,0,1,1,0.04020402040204021,0.4225583480753272,1483
10494,UserLoggedIn,Enrollment,38.0,1.0,2025-01-17 14:33:14,301.0,System Administrator,0,0,0,2025,1,4,14,1,3,1.0,1,0,0,6,0.030103010301030103,0.8653308756240101,1557
5555,ProfileViewed,Auth,28.0,5.0,2023-08-25 16:41:06,314.0,Nour Khalil,0,0,0,2023,8,4,16,1,34,0.0,0,1,0,3,0.0314031403140314,0.34058184123196084,1448
3234,LoginFailed,Unknown,44.0,-1.0,2023-02-23 11:24:43,395.0,Guest user,1,0,0,2023,2,3,11,1,8,0.0,1,0,0,2,0.039503950395039504,0.0,0
12757,AuthCreated,Enrollment,11.0,3.0,2025-04-18 22:13:53,190.0,Sara Mohamed,0,0,0,2025,4,4,22,0,16,0.0,0,0,0,0,0.019001900190019003,0.4,1446
7519,ProfileViewed,StudentImport,-1.0,2.0,2024-05-13 04:08:34,303.0,Ahmed Ali,0,1,1,2024,5,0,4,0,20,0.0,0,1,0,3,0.030303030303030304,0.20540540540540597,1484
4495,AuthCreated,Squadron,22.0,1.0,2024-09-23 08:07:29,178.0,System Administrator,0,0,0,2024,9,0,8,1,39,0.0,0,0,0,0,0.0178017801780178,0.8653308756240101,1557
537,AuthCreated,Auth,-1.0,-1.0,2023-07-06 19:29:00,367.0,Guest user,1,0,1,2023,7,3,19,0,27,0.0,0,0,0,0,0.03670367036703671,0.0,0
11501,UserLoggedIn,Unknown,-1.0,4.0,2022-11-18 18:01:29,298.0,Omar Hassan,0,0,1,2022,11,4,18,1,46,2.0,1,0,0,6,0.029802980298029805,0.4225583480753272,1483
6042,UserLoggedIn,Unknown,44.0,3.0,2023-07-24 05:21:13,222.0,Sara Mohamed,0,0,0,2023,7,0,5,0,30,6.0,1,0,0,6,0.022202220222022204,0.4,1446
4956,LoginFailed,Squadron,37.0,-1.0,2024-08-31 15:18:56,441.0,Guest user,1,0,0,2024,8,5,15,1,35,0.0,1,0,0,2,0.04410441044104411,0.0,0
3020,UserLoggedIn,StudentImport,-1.0,6.0,2024-01-29 06:03:00,303.0,Youssef Adel,0,1,1,2024,1,0,6,0,5,1.0,1,0,0,6,0.030303030303030304,0.6785928272260137,1505
10178,ProfileViewed,Enrollment,23.0,3.0,2024-11-07 02:05:01,220.0,Sara Mohamed,0,0,0,2024,11,3,2,0,45,0.0,0,1,0,3,0.022002200220022004,0.4,1446
9907,ProfileViewed,Auth,-1.0,6.0,2025-02-12 18:12:41,149.0,Youssef Adel,0,0,1,2025,2,2,18,1,7,0.0,0,1,0,3,0.014901490149014903,0.6785928272260137,1505
1821,LoginFailed,Enrollment,-1.0,7.0,2025-01-03 17:42:57,380.0,Mona Samir,0,0,1,2025,1,4,17,1,1,0.0,1,0,0,2,0.038003800380038005,0.4669550878475935,1522
8864,ProfileViewed,Unknown,-1.0,5.0,2025-04-02 19:07:51,714.0,Nour Khalil,0,0,1,2025,4,2,19,0,14,0.0,0,1,0,3,0.07140714071407141,0.34058184123196084,1448
14907,LoginFailed,Squadron,45.0,4.0,2024-05-15 04:23:31,419.0,Omar Hassan,0,0,0,2024,5,2,4,0,20,0.0,1,0,0,2,0.041904190419041906,0.4225583480753272,1483
4888,LoginFailed,Squadron,2.0,6.0,2022-11-19 21:29:01,604.0,Youssef Adel,0,0,0,2022,11,5,21,0,46,0.0,1,0,0,2,0.06040604060406041,0.6785928272260137,1505
5274,SquadronUpdated,Unknown,-1.0,7.0,2025-02-05 09:52:25,303.0,Mona Samir,0,1,1,2025,2,2,9,1,6,0.0,0,0,0,5,0.030303030303030304,0.4669550878475935,1522
14700,UserLoggedIn,Unknown,45.0,6.0,2024-12-04 03:34:53,87.0,Youssef Adel,0,0,0,2024,12,2,3,0,49,6.0,1,0,0,6,0.008700870087008702,0.6785928272260137,1505
12309,SquadronUpdated,Auth,45.0,3.0,2024-04-27 20:21:04,308.0,Sara Mohamed,0,0,0,2024,4,5,20,0,17,0.0,0,0,0,5,0.030803080308030806,0.4,1446
13841,ProfileViewed,Auth,19.0,8.0,2025-05-21 16:32:34,507.0,Kareem Fathy,0,0,0,2025,5,2,16,1,21,0.0,0,1,0,3,0.050705070507050705,0.8813469184242003,1548
9140,UserLoggedIn,Unknown,5.0,-1.0,2023-02-16 12:38:56,193.0,Guest user,1,0,0,2023,2,3,12,1,7,2.0,1,0,0,6,0.019301930193019304,0.0,0
7340,SquadronCreated,StudentImport,-1.0,-1.0,2024-01-05 13:07:33,493.0,Guest user,1,0,1,2024,1,4,13,1,1,0.0,0,0,0,4,0.049304930493049307,0.0,0
6642,UserLoggedIn,Squadron,-1.0,4.0,2023-01-04 22:45:47,70.0,Omar Hassan,0,0,1,2023,1,2,22,0,1,24.0,1,0,0,6,0.0070007000700070005,0.4225583480753272,1483
2705,ProfileViewed,Squadron,45.0,2.0,2024-01-09 03:54:12,183.0,Ahmed Ali,0,0,0,2024,1,1,3,0,2,0.0,0,1,0,3,0.018301830183018303,0.20540540540540597,1484
12357,UserLoggedIn,Unknown,-1.0,-1.0,2025-05-10 05:01:43,287.0,Guest user,1,0,1,2025,5,5,5,0,19,1.0,1,0,0,6,0.028702870287028705,0.0,0
14936,SquadronUpdated,Enrollment,15.0,2.0,2024-09-13 10:47:49,448.0,Ahmed Ali,0,0,0,2024,9,4,10,1,37,0.0,0,0,0,5,0.0448044804480448,0.20540540540540597,1484
9382,LoginFailed,Squadron,-1.0,7.0,2023-12-27 07:19:19,301.0,Mona Samir,0,0,1,2023,12,2,7,0,52,0.0,1,0,0,2,0.030103010301030103,0.4669550878475935,1522
1225,UserLoggedIn,Squadron,35.0,5.0,2025-01-31 10:26:44,198.0,Nour Khalil,0,0,0,2025,1,4,10,1,5,6.0,1,0,0,6,0.019801980198019802,0.34058184123196084,1448
9710,UserLoggedIn,Squadron,11.0,7.0,2025-03-27 08:08:46,480.0,Mona Samir,0,0,0,2025,3,3,8,1,13,1.0,1,0,0,6,0.04800480048004801,0.4669550878475935,1522
354,SquadronCreated,Unknown,1.0,-1.0,2024-04-11 15:39:33,38.0,Guest user,1,0,0,2024,4,3,15,1,15,0.0,0,0,0,4,0.0038003800380038005,0.0,0
260,UserLoggedIn,StudentImport,-1.0,1.0,2024-03-25 00:35:44,591.0,System Administrator,0,0,1,2024,3,0,0,0,13,6.0,1,0,0,6,0.05910591059105911,0.8653308756240101,1557
10219,AuthCreated,Enrollment,39.0,-1.0,2024-11-22 18:17:13,372.0,Guest user,1,0,0,2024,11,4,18,1,47,0.0,0,0,0,0,0.0372037203720372,0.0,0
8416,BulkImportStudents,Squadron,-1.0,7.0,2023-06-13 05:38:18,392.0,Mona Samir,0,0,1,2023,6,1,5,0,24,0.0,0,0,1,1,0.0392039203920392,0.4669550878475935,1522
8758,SquadronUpdated,Squadron,-1.0,3.0,2024-07-08 04:46:05,391.0,Sara Mohamed,0,0,1,2024,7,0,4,0,28,0.0,0,0,0,5,0.0391039103910391,0.4,1446
7602,LoginFailed,Squadron,47.0,4.0,2024-04-24 06:41:58,515.0,Omar Hassan,0,0,0,2024,4,2,6,0,17,0.0,1,0,0,2,0.05150515051505151,0.4225583480753272,1483
10354,AuthCreated,Enrollment,-1.0,1.0,2023-01-08 07:30:32,287.0,System Administrator,0,0,1,2023,1,6,7,0,1,0.0,0,0,0,0,0.028702870287028705,0.8653308756240101,1557
11954,UserLoggedIn,Squadron,-1.0,1.0,2023-06-07 12:28:39,274.0,System Administrator,0,0,1,2023,6,2,12,1,23,24.0,1,0,0,6,0.027402740274027403,0.8653308756240101,1557
2547,ProfileViewed,Enrollment,-1.0,7.0,2023-05-11 23:34:18,305.0,Mona Samir,0,0,1,2023,5,3,23,0,19,0.0,0,1,0,3,0.030503050305030505,0.4669550878475935,1522
1872,SquadronUpdated,Unknown,22.0,-1.0,2024-07-06 09:09:03,367.0,Guest user,1,0,0,2024,7,5,9,1,27,0.0,0,0,0,5,0.03670367036703671,0.0,0
963,AuthCreated,StudentImport,41.0,6.0,2024-12-03 06:30:30,212.0,Youssef Adel,0,0,0,2024,12,1,6,0,49,0.0,0,0,0,0,0.021202120212021204,0.6785928272260137,1505
3374,LoginFailed,Unknown,-1.0,4.0,2023-05-02 08:25:20,303.0,Omar Hassan,0,1,1,2023,5,1,8,1,18,0.0,1,0,0,2,0.030303030303030304,0.4225583480753272,1483
7755,UserLoggedIn,Auth,43.0,5.0,2023-01-02 14:37:15,562.0,Nour Khalil,0,0,0,2023,1,0,14,1,1,1.0,1,0,0,6,0.056205620562056205,0.34058184123196084,1448
11865,ProfileViewed,Squadron,37.0,8.0,2023-04-07 00:37:29,110.0,Kareem Fathy,0,0,0,2023,4,4,0,0,14,0.0,0,1,0,3,0.011001100110011002,0.8813469184242003,1548
1779,UserLoggedIn,Unknown,-1.0,2.0,2022-05-04 01:32:33,303.0,Ahmed Ali,0,1,1,2022,5,2,1,0,18,2.0,1,0,0,6,0.030303030303030304,0.20540540540540597,1484
4574,SquadronUpdated,Auth,25.0,3.0,2024-12-21 14:56:28,389.0,Sara Mohamed,0,0,0,2024,12,5,14,1,51,0.0,0,0,0,5,0.0389038903890389,0.4,1446
14594,AuthCreated,StudentImport,-1.0,-1.0,2024-03-04 01:36:51,182.0,Guest user,1,0,1,2024,3,0,1,0,10,0.0,0,0,0,0,0.018201820182018203,0.0,0
7320,ProfileViewed,Squadron,17.0,-1.0,2024-04-19 02:23:52,177.0,Guest user,1,0,0,2024,4,4,2,0,16,0.0,0,1,0,3,0.0177017701770177,0.0,0
11064,ProfileViewed,StudentImport,12.0,1.0,2022-11-02 21:43:06,139.0,System Administrator,0,0,0,2022,11,2,21,0,44,0.0,0,1,0,3,0.013901390139013902,0.8653308756240101,1557
10846,AuthCreated,Enrollment,-1.0,8.0,2023-09-08 09:17:16,406.0,Kareem Fathy,0,0,1,2023,9,4,9,1,36,0.0,0,0,0,0,0.04060406040604061,0.8813469184242003,1548
4131,AuthCreated,StudentImport,-1.0,5.0,2025-04-26 01:12:05,462.0,Nour Khalil,0,0,1,2025,4,5,1,0,17,0.0,0,0,0,0,0.04620462046204621,0.34058184123196084,1448
10152,LoginFailed,Unknown,39.0,8.0,2024-07-15 23:55:09,89.0,Kareem Fathy,0,0,0,2024,7,0,23,0,29,0.0,1,0,0,2,0.0089008900890089,0.8813469184242003,1548
5188,BulkImportStudents,StudentImport,31.0,1.0,2024-11-10 09:33:24,42.0,System Administrator,0,0,0,2024,11,6,9,1,45,0.0,0,0,1,1,0.0042004200420042,0.8653308756240101,1557
14724,ProfileViewed,Squadron,1.0,7.0,2024-11-03 15:48:11,79.0,Mona Samir,0,0,0,2024,11,6,15,1,44,0.0,0,1,0,3,0.0079007900790079,0.4669550878475935,1522
11175,ProfileViewed,Unknown,17.0,-1.0,2024-03-10 23:51:12,183.0,Guest user,1,0,0,2024,3,6,23,0,10,0.0,0,1,0,3,0.018301830183018303,0.0,0
5284,AuthCreated,Unknown,-1.0,-1.0,2024-01-29 05:34:22,9999.0,Guest user,1,0,1,2024,1,0,5,0,5,0.0,0,0,0,0,1.0,0.0,0
12838,SquadronCreated,StudentImport,-1.0,1.0,2024-07-01 08:55:53,110.0,System Administrator,0,0,1,2024,7,0,8,1,27,0.0,0,0,0,4,0.011001100110011002,0.8653308756240101,1557
8626,LoginFailed,Squadron,-1.0,5.0,2024-08-14 09:10:09,141.0,Nour Khalil,0,0,1,2024,8,2,9,1,33,0.0,1,0,0,2,0.014101410141014101,0.34058184123196084,1448
5268,UserLoggedIn,Unknown,21.0,2.0,2024-09-01 22:51:32,303.0,Ahmed Ali,0,1,0,2024,9,6,22,0,35,24.0,1,0,0,6,0.030303030303030304,0.20540540540540597,1484
10764,LoginFailed,StudentImport,37.0,-1.0,2023-11-13 15:54:45,500.0,Guest user,1,0,0,2023,11,0,15,1,46,0.0,1,0,0,2,0.05000500050005001,0.0,0
14914,ProfileViewed,Enrollment,41.0,3.0,2022-03-01 09:29:27,455.0,Sara Mohamed,0,0,0,2022,3,1,9,1,9,0.0,0,1,0,3,0.045504550455045506,0.4,1446
8575,AuthCreated,Enrollment,26.0,1.0,2024-03-07 15:38:37,352.0,System Administrator,0,0,0,2024,3,3,15,1,10,0.0,0,0,0,0,0.0352035203520352,0.8653308756240101,1557
9925,ProfileViewed,Unknown,36.0,-1.0,2025-06-28 09:14:42,195.0,Guest user,1,0,0,2025,6,5,9,1,26,0.0,0,1,0,3,0.0195019501950195,0.0,0
6852,UserLoggedIn,Auth,-1.0,8.0,2023-01-14 06:50:34,224.0,Kareem Fathy,0,0,1,2023,1,5,6,0,2,1.0,1,0,0,6,0.0224022402240224,0.8813469184242003,1548
1040,UserLoggedIn,Enrollment,43.0,3.0,2025-05-27 11:52:25,514.0,Sara Mohamed,0,0,0,2025,5,1,11,1,22,1.0,1,0,0,6,0.05140514051405141,0.4,1446
7964,BulkImportStudents,Enrollment,-1.0,-1.0,2024-07-31 04:09:18,235.0,Guest user,1,0,1,2024,7,2,4,0,31,0.0,0,0,1,1,0.023502350235023502,0.0,0
5215,ProfileViewed,Squadron,6.0,4.0,2022-10-22 16:04:25,485.0,Omar Hassan,0,0,0,2022,10,5,16,1,42,0.0,0,1,0,3,0.048504850485048503,0.4225583480753272,1483
14267,UserLoggedIn,Auth,46.0,6.0,2022-08-28 16:40:05,364.0,Youssef Adel,0,0,0,2022,8,6,16,1,34,1.0,1,0,0,6,0.036403640364036406,0.6785928272260137,1505
6316,AuthCreated,Squadron,-1.0,1.0,2022-09-04 22:44:33,431.0,System Administrator,0,0,1,2022,9,6,22,0,35,0.0,0,0,0,0,0.043104310431043104,0.8653308756240101,1557
5084,ProfileViewed,Enrollment,-1.0,7.0,2025-03-29 06:10:00,306.0,Mona Samir,0,0,1,2025,3,5,6,0,13,0.0,0,1,0,3,0.030603060306030605,0.4669550878475935,1522
3649,LoginFailed,Auth,20.0,5.0,2022-05-20 17:06:56,537.0,Nour Khalil,0,0,0,2022,5,4,17,1,20,0.0,1,0,0,2,0.05370537053705371,0.34058184123196084,1448
6662,LoginFailed,Auth,-1.0,6.0,2024-03-29 12:54:45,461.0,Youssef Adel,0,0,1,2024,3,4,12,1,13,0.0,1,0,0,2,0.04610461046104611,0.6785928272260137,1505
11010,UserLoggedIn,Enrollment,-1.0,-1.0,2024-02-14 05:24:26,303.0,Guest user,1,1,1,2024,2,2,5,0,7,1.0,1,0,0,6,0.030303030303030304,0.0,0
1251,UserLoggedIn,Squadron,-1.0,1.0,2024-01-30 08:06:42,303.0,System Administrator,0,1,1,2024,1,1,8,1,5,2.0,1,0,0,6,0.030303030303030304,0.8653308756240101,1557
6867,UserLoggedIn,Enrollment,36.0,7.0,2024-10-18 15:30:12,303.0,Mona Samir,0,1,0,2024,10,4,15,1,42,2.0,1,0,0,6,0.030303030303030304,0.4669550878475935,1522
9289,SquadronUpdated,Unknown,-1.0,7.0,2025-03-10 15:33:44,353.0,Mona Samir,0,0,1,2025,3,0,15,1,11,0.0,0,0,0,5,0.0353035303530353,0.4669550878475935,1522
3823,LoginFailed,Squadron,10.0,4.0,2024-03-25 11:00:33,567.0,Omar Hassan,0,0,0,2024,3,0,11,1,13,0.0,1,0,0,2,0.05670567056705671,0.4225583480753272,1483
4201,SquadronCreated,Unknown,-1.0,4.0,2024-02-10 07:41:06,5000.0,Omar Hassan,0,0,1,2024,2,5,7,0,6,0.0,0,0,0,4,0.5000500050005001,0.4225583480753272,1483
2429,LoginFailed,Auth,-1.0,6.0,2023-03-23 18:06:25,335.0,Youssef Adel,0,0,1,2023,3,3,18,1,12,0.0,1,0,0,2,0.0335033503350335,0.6785928272260137,1505
1175,UserLoggedIn,Auth,24.0,8.0,2023-01-16 09:30:54,210.0,Kareem Fathy,0,0,0,2023,1,0,9,1,3,24.0,1,0,0,6,0.021002100210021003,0.8813469184242003,1548
9079,SquadronCreated,Unknown,24.0,7.0,2024-01-04 15:49:43,71.0,Mona Samir,0,0,0,2024,1,3,15,1,1,0.0,0,0,0,4,0.007100710071007101,0.4669550878475935,1522
9430,SquadronUpdated,StudentImport,27.0,-1.0,2023-12-15 03:24:01,9999.0,Guest user,1,0,0,2023,12,4,3,0,50,0.0,0,0,0,5,1.0,0.0,0
3610,BulkImportStudents,Auth,-1.0,7.0,2024-09-30 01:24:42,209.0,Mona Samir,0,0,1,2024,9,0,1,0,40,0.0,0,0,1,1,0.020902090209020903,0.4669550878475935,1522
5261,SquadronUpdated,StudentImport,-1.0,3.0,2025-03-08 06:25:01,486.0,Sara Mohamed,0,0,1,2025,3,5,6,0,10,0.0,0,0,0,5,0.048604860486048604,0.4,1446
10876,UserLoggedIn,Squadron,-1.0,-1.0,2024-11-22 00:53:35,498.0,Guest user,1,0,1,2024,11,4,0,0,47,2.0,1,0,0,6,0.04980498049804981,0.0,0
131,SquadronUpdated,StudentImport,22.0,1.0,2024-04-17 03:24:27,402.0,System Administrator,0,0,0,2024,4,2,3,0,16,0.0,0,0,0,5,0.04020402040204021,0.8653308756240101,1557
11952,AuthCreated,Unknown,32.0,5.0,2024-07-29 13:36:17,225.0,Nour Khalil,0,0,0,2024,7,0,13,1,31,0.0,0,0,0,0,0.022502250225022502,0.34058184123196084,1448
3563,ProfileViewed,Unknown,19.0,-1.0,2024-12-16 08:23:21,22.0,Guest user,1,0,0,2024,12,0,8,1,51,0.0,0,1,0,3,0.0022002200220022,0.0,0
13810,SquadronUpdated,StudentImport,-1.0,7.0,2025-02-18 14:15:13,482.0,Mona Samir,0,0,1,2025,2,1,14,1,8,0.0,0,0,0,5,0.04820482048204821,0.4669550878475935,1522
14084,ProfileViewed,StudentImport,15.0,6.0,2025-06-09 09:54:18,9999.0,Youssef Adel,0,0,0,2025,6,0,9,1,24,0.0,0,1,0,3,1.0,0.6785928272260137,1505
7985,AuthCreated,Auth,-1.0,8.0,2025-04-22 19:16:48,193.0,Kareem Fathy,0,0,1,2025,4,1,19,0,17,0.0,0,0,0,0,0.019301930193019304,0.8813469184242003,1548
12532,BulkImportStudents,Unknown,-1.0,5.0,2023-01-18 19:44:29,442.0,Nour Khalil,0,0,1,2023,1,2,19,0,3,0.0,0,0,1,1,0.04420442044204421,0.34058184123196084,1448
9683,ProfileViewed,Unknown,29.0,4.0,2025-05-08 21:35:11,296.0,Omar Hassan,0,0,0,2025,5,3,21,0,19,0.0,0,1,0,3,0.029602960296029605,0.4225583480753272,1483
12763,UserLoggedIn,Enrollment,14.0,7.0,2025-05-14 18:27:20,487.0,Mona Samir,0,0,0,2025,5,2,18,1,20,1.0,1,0,0,6,0.048704870487048704,0.4669550878475935,1522
137,UserLoggedIn,Unknown,-1.0,8.0,2024-02-01 08:37:38,305.0,Kareem Fathy,0,0,1,2024,2,3,8,1,5,6.0,1,0,0,6,0.030503050305030505,0.8813469184242003,1548
13732,UserLoggedIn,Squadron,12.0,-1.0,2025-03-29 16:42:30,475.0,Guest user,1,0,0,2025,3,5,16,1,13,2.0,1,0,0,6,0.04750475047504751,0.0,0
9983,UserLoggedIn,StudentImport,-1.0,1.0,2024-01-11 11:36:48,190.0,System Administrator,0,0,1,2024,1,3,11,1,2,1.0,1,0,0,6,0.019001900190019003,0.8653308756240101,1557
4466,SquadronCreated,Unknown,-1.0,-1.0,2024-01-16 14:00:15,102.0,Guest user,1,0,1,2024,1,1,14,1,3,0.0,0,0,0,4,0.0102010201020102,0.0,0
6211,UserLoggedIn,StudentImport,31.0,5.0,2024-09-09 04:16:03,47.0,Nour Khalil,0,0,0,2024,9,0,4,0,37,6.0,1,0,0,6,0.0047004700470047005,0.34058184123196084,1448
3764,ProfileViewed,Auth,25.0,8.0,2024-06-06 05:58:49,9999.0,Kareem Fathy,0,0,0,2024,6,3,5,0,23,0.0,0,1,0,3,1.0,0.8813469184242003,1548
1448,UserLoggedIn,Auth,-1.0,8.0,2024-11-17 12:17:48,423.0,Kareem Fathy,0,0,1,2024,11,6,12,1,46,6.0,1,0,0,6,0.04230423042304231,0.8813469184242003,1548
8910,ProfileViewed,Auth,-1.0,3.0,2024-05-14 08:51:58,303.0,Sara Mohamed,0,1,1,2024,5,1,8,1,20,0.0,0,1,0,3,0.030303030303030304,0.4,1446
4521,SquadronUpdated,StudentImport,-1.0,-1.0,2023-01-13 08:18:31,5000.0,Guest user,1,0,1,2023,1,4,8,1,2,0.0,0,0,0,5,0.5000500050005001,0.0,0
6667,UserLoggedIn,StudentImport,-1.0,4.0,2024-02-02 17:22:09,402.0,Omar Hassan,0,0,1,2024,2,4,17,1,5,2.0,1,0,0,6,0.04020402040204021,0.4225583480753272,1483
2475,ProfileViewed,Squadron,-1.0,2.0,2023-08-03 15:45:51,424.0,Ahmed Ali,0,0,1,2023,8,3,15,1,31,0.0,0,1,0,3,0.04240424042404241,0.20540540540540597,1484
9947,AuthCreated,StudentImport,10.0,7.0,2024-07-27 04:16:53,115.0,Mona Samir,0,0,0,2024,7,5,4,0,30,0.0,0,0,0,0,0.011501150115011502,0.4669550878475935,1522
14461,LoginFailed,Auth,48.0,4.0,2022-06-14 08:58:34,537.0,Omar Hassan,0,0,0,2022,6,1,8,1,24,0.0,1,0,0,2,0.05370537053705371,0.4225583480753272,1483
12635,UserLoggedIn,Auth,-1.0,4.0,2024-07-25 13:39:00,87.0,Omar Hassan,0,0,1,2024,7,3,13,1,30,2.0,1,0,0,6,0.008700870087008702,0.4225583480753272,1483
9369,ProfileViewed,StudentImport,6.0,-1.0,2023-07-24 10:20:21,343.0,Guest user,1,0,0,2023,7,0,10,1,30,0.0,0,1,0,3,0.034303430343034305,0.0,0
4951,ProfileViewed,StudentImport,-1.0,1.0,2024-07-14 13:17:46,304.0,System Administrator,0,0,1,2024,7,6,13,1,28,0.0,0,1,0,3,0.030403040304030404,0.8653308756240101,1557
9953,AuthCreated,Unknown,21.0,1.0,2024-09-20 19:31:23,316.0,System Administrator,0,0,0,2024,9,4,19,0,38,0.0,0,0,0,0,0.0316031603160316,0.8653308756240101,1557
